0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00001,00004,00005,00008,00007,00006,00002,00003,00009,00010,00011,00016,00015,00012,00014,00013,00017,00018,00019,00022,00021,00020,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050,00051,00052,00053,00054,00055,00056,00057,00058,00059,00060,00061,00062,00063,00064,00065,00066,00067,00068,00069,00070,00071,00072,00073,00074,00075,00076,00077,00078,00079,00080,00081,00082,00083,00084,00085,00086,00087,00088,00089,00090,00091,00092,00093,00094,00095,00096,00097,00098,00099,00100,00101,00102,00103,00104,00105,00106,00107,00108,00109,00110,00111,00112,00113,00114,00115,00116,00118,00117,00119,00121,00122,00120,00123,00124,00126,00125,00127,00128,00129,00130,00131,00132,00133,00134,00135,00136,00137,00138,00139,00140,00141,00142,00143,00144,00145,00146,00147,00148,00149,00150,00151,00152,00153,00154,00155,00156,00157,00158,00159,00160,00161,00162,00163,00164,00165,00166,00167,00168,00169,00170,00171,00172,00173,00174,00175,00176,00177,00178,00179,00180,00181,00182,00183,00184,00185,00186,00187,00188,00189,00190,00191,00192,00193,00194,00195,00196,00197,00198,00199,00200,00201,00202,00203,00204,00205,00206,00207,00208,00209,00210,00211,00212,00213,00214,00215,00216,00217,00218,00219,00220,00221,00222,00223,00224,00225,00226,00227,00228,00229,00230,00231,00232,00233,00234,00235,00236,00237,00238,00239,00240,00241,00242,00243,00244,00245,00246,00247,00248,00249,00250,00251,00252,00253,00254,00255,00256,00257,00258,00259,00260,00261,00262,00263,00264,00265,00266,00267,00268,00269,00270,00271,00272,00273,00274,00275,00276,00277,00278,00279,00280,00281,00282,00283,00286,00287,00284,00288,00289,00285,00292,00293,00290,00295,00291,00294,00296,00297,00298,00299,00300,00301,00302,00303,00304,00306,00307,00305,00308,00309,00310,00311,00312,00313,00314,00315,00316,00317,00318,00319,00320,00321,00322,00323,00324,00325,00328,00329,00326,00327,00330,00331,00332,00333,00334,00335,00336,00337,00338,00339,00340,00341,00342,00343,00344,00345,00346,00347,00348,00349,00350,00351,00352,00353,00354,00355,00356,00357,00358,00359,00360,00361,00362,00363,00364,00365,00366,00367,00368,00371,00369,00370,00372,00373,00374,00375,00376,00377,00378,00379,00380,00381,00382,00383,00384,00385,00386,00387,00388,00389,00390,00391,00392,00393,00394,00395,00396,00397,00398,00399,00400,00401,00402,00403,00404,00405,00406,00407,00408,00409,00410,00411,00412,00413,00414,00415,00416,00417,00418,00419,00420,00421,00422,00423,00424,00425,00427,00428,00426,00429,00430,00431,00432,00433,00434,00435,00436,00437,00438,00439,00442,00440,00441,00443,00445,00444,00446,00447,00448,00449,00450,00451,00452,00453,00454,00455,00456,00457,00458,00459,00460,00461,00462,00463,00464,00465,00466,00467,00468,00469,00470,00471,00472,00473,00474,00475,00476,00477,00478,00479,00480,00481,00482,00483,00484,00485,00487,00488,00489,00490,00491,00486,00492,00493,00494,00496,00498,00495,00497,00501,00500,00499,00502,00505,00504,00503,00506,00507,00508,00509,00510,00511,00512,00513,00514,00515,00516,00517,00518,00519,00520,00521,00522,00524,00523,00525,00526,00527,00528,00529,00530,00531,00532,00533,00534,00535,00536,00537,00538,00539,00540,00541,00542,00543,00544,00545,00546,00547,00548,00549,00550,00551,00552,00553,00554,00555,00556,00557,00558,00559,00560,00561,00562,00563,00564,00565,00566,00567,00568,00569,00570,00571,00572,00573,00574,00575,00576,00577,00578,00579,00580,00581,00582,00583,00584,00585,00586,00587,00588,00589,00590,00591,00592,00593,00594,00595,00596,00597,00598,00599,00600
20/07/2016,27/07/2016,29/07/2016,05/08/2016,03/08/2016,31/07/2016,22/07/2016,24/07/2016,07/08/2016,10/08/2016,12/08/2016,24/08/2016,21/08/2016,14/08/2016,19/08/2016,17/08/2016,26/08/2016,28/08/2016,31/08/2016,07/09/2016,04/09/2016,02/09/2016,09/09/2016,11/09/2016,14/09/2016,16/09/2016,18/09/2016,21/09/2016,23/09/2016,25/09/2016,28/09/2016,30/09/2016,02/10/2016,05/10/2016,07/10/2016,09/10/2016,12/10/2016,14/10/2016,16/10/2016,19/10/2016,21/10/2016,23/10/2016,26/10/2016,28/10/2016,30/10/2016,02/11/2016,04/11/2016,06/11/2016,09/11/2016,11/11/2016,13/11/2016,16/11/2016,18/11/2016,20/11/2016,23/11/2016,25/11/2016,27/11/2016,30/11/2016,02/12/2016,04/12/2016,07/12/2016,09/12/2016,11/12/2016,14/12/2016,16/12/2016,18/12/2016,21/12/2016,23/12/2016,25/12/2016,28/12/2016,30/12/2016,01/01/2017,04/01/2017,06/01/2017,08/01/2017,11/01/2017,13/01/2017,15/01/2017,18/01/2017,20/01/2017,22/01/2017,25/01/2017,29/01/2017,01/02/2017,03/02/2017,05/02/2017,08/02/2017,10/02/2017,12/02/2017,15/02/2017,17/02/2017,19/02/2017,22/02/2017,24/02/2017,26/02/2017,01/03/2017,03/03/2017,05/03/2017,08/03/2017,10/03/2017,12/03/2017,15/03/2017,17/03/2017,19/03/2017,22/03/2017,24/03/2017,26/03/2017,29/03/2017,31/03/2017,02/04/2017,05/04/2017,07/04/2017,09/04/2017,12/04/2017,14/04/2017,16/04/2017,21/04/2017,19/04/2017,23/04/2017,28/04/2017,30/04/2017,26/04/2017,03/05/2017,05/05/2017,10/05/2017,07/05/2017,12/05/2017,14/05/2017,17/05/2017,19/05/2017,21/05/2017,24/05/2017,26/05/2017,28/05/2017,31/05/2017,02/06/2017,04/06/2017,07/06/2017,09/06/2017,11/06/2017,14/06/2017,16/06/2017,18/06/2017,21/06/2017,23/06/2017,25/06/2017,28/06/2017,30/06/2017,02/07/2017,05/07/2017,07/07/2017,09/07/2017,12/07/2017,14/07/2017,16/07/2017,19/07/2017,21/07/2017,23/07/2017,26/07/2017,28/07/2017,30/07/2017,02/08/2017,04/08/2017,06/08/2017,09/08/2017,11/08/2017,13/08/2017,16/08/2017,18/08/2017,20/08/2017,23/08/2017,25/08/2017,27/08/2017,30/08/2017,01/09/2017,03/09/2017,06/09/2017,08/09/2017,10/09/2017,13/09/2017,15/09/2017,17/09/2017,20/09/2017,22/09/2017,24/09/2017,27/09/2017,29/09/2017,01/10/2017,04/10/2017,06/10/2017,08/10/2017,11/10/2017,13/10/2017,15/10/2017,18/10/2017,20/10/2017,22/10/2017,25/10/2017,27/10/2017,29/10/2017,01/11/2017,03/11/2017,05/11/2017,08/11/2017,10/11/2017,12/11/2017,15/11/2017,17/11/2017,19/11/2017,22/11/2017,24/11/2017,26/11/2017,29/11/2017,01/12/2017,03/12/2017,06/12/2017,08/12/2017,10/12/2017,13/12/2017,15/12/2017,17/12/2017,20/12/2017,22/12/2017,24/12/2017,27/12/2017,29/12/2017,31/12/2017,03/01/2018,05/01/2018,07/01/2018,10/01/2018,12/01/2018,14/01/2018,17/01/2018,19/01/2018,21/01/2018,24/01/2018,26/01/2018,28/01/2018,31/01/2018,02/02/2018,04/02/2018,07/02/2018,09/02/2018,11/02/2018,14/02/2018,18/02/2018,21/02/2018,23/02/2018,25/02/2018,28/02/2018,02/03/2018,04/03/2018,07/03/2018,09/03/2018,11/03/2018,14/03/2018,16/03/2018,18/03/2018,21/03/2018,23/03/2018,25/03/2018,28/03/2018,30/03/2018,01/04/2018,04/04/2018,06/04/2018,08/04/2018,11/04/2018,13/04/2018,15/04/2018,18/04/2018,20/04/2018,22/04/2018,25/04/2018,27/04/2018,29/04/2018,02/05/2018,04/05/2018,06/05/2018,09/05/2018,11/05/2018,13/05/2018,20/05/2018,23/05/2018,16/05/2018,25/05/2018,27/05/2018,18/05/2018,03/06/2018,06/06/2018,30/05/2018,10/06/2018,01/06/2018,08/06/2018,13/06/2018,15/06/2018,17/06/2018,20/06/2018,22/06/2018,24/06/2018,27/06/2018,29/06/2018,01/07/2018,06/07/2018,08/07/2018,04/07/2018,11/07/2018,13/07/2018,15/07/2018,18/07/2018,20/07/2018,22/07/2018,25/07/2018,27/07/2018,29/07/2018,01/08/2018,03/08/2018,05/08/2018,08/08/2018,10/08/2018,12/08/2018,15/08/2018,17/08/2018,19/08/2018,26/08/2018,29/08/2018,22/08/2018,24/08/2018,31/08/2018,02/09/2018,05/09/2018,07/09/2018,09/09/2018,12/09/2018,14/09/2018,16/09/2018,19/09/2018,21/09/2018,23/09/2018,26/09/2018,28/09/2018,30/09/2018,03/10/2018,05/10/2018,07/10/2018,10/10/2018,12/10/2018,14/10/2018,17/10/2018,19/10/2018,21/10/2018,24/10/2018,26/10/2018,28/10/2018,31/10/2018,02/11/2018,04/11/2018,07/11/2018,09/11/2018,11/11/2018,14/11/2018,16/11/2018,18/11/2018,21/11/2018,23/11/2018,25/11/2018,28/11/2018,05/12/2018,30/11/2018,02/12/2018,07/12/2018,09/12/2018,12/12/2018,14/12/2018,16/12/2018,19/12/2018,21/12/2018,23/12/2018,26/12/2018,28/12/2018,30/12/2018,02/01/2019,04/01/2019,06/01/2019,09/01/2019,11/01/2019,13/01/2019,16/01/2019,18/01/2019,20/01/2019,23/01/2019,25/01/2019,27/01/2019,30/01/2019,01/02/2019,03/02/2019,06/02/2019,08/02/2019,10/02/2019,13/02/2019,15/02/2019,17/02/2019,20/02/2019,22/02/2019,24/02/2019,27/02/2019,01/03/2019,03/03/2019,06/03/2019,08/03/2019,10/03/2019,13/03/2019,15/03/2019,17/03/2019,20/03/2019,22/03/2019,24/03/2019,27/03/2019,29/03/2019,31/03/2019,03/04/2019,05/04/2019,07/04/2019,10/04/2019,14/04/2019,17/04/2019,12/04/2019,19/04/2019,21/04/2019,24/04/2019,26/04/2019,28/04/2019,01/05/2019,03/05/2019,05/05/2019,08/05/2019,10/05/2019,12/05/2019,19/05/2019,15/05/2019,17/05/2019,22/05/2019,26/05/2019,24/05/2019,29/05/2019,31/05/2019,02/06/2019,05/06/2019,07/06/2019,09/06/2019,12/06/2019,14/06/2019,16/06/2019,19/06/2019,21/06/2019,23/06/2019,26/06/2019,28/06/2019,30/06/2019,03/07/2019,05/07/2019,07/07/2019,10/07/2019,12/07/2019,14/07/2019,17/07/2019,19/07/2019,21/07/2019,24/07/2019,26/07/2019,28/07/2019,31/07/2019,02/08/2019,04/08/2019,07/08/2019,09/08/2019,11/08/2019,14/08/2019,16/08/2019,18/08/2019,21/08/2019,23/08/2019,25/08/2019,28/08/2019,01/09/2019,04/09/2019,06/09/2019,08/09/2019,11/09/2019,30/08/2019,13/09/2019,15/09/2019,18/09/2019,22/09/2019,27/09/2019,20/09/2019,25/09/2019,04/10/2019,02/10/2019,29/09/2019,06/10/2019,13/10/2019,11/10/2019,09/10/2019,16/10/2019,18/10/2019,20/10/2019,23/10/2019,25/10/2019,27/10/2019,30/10/2019,01/11/2019,03/11/2019,06/11/2019,08/11/2019,10/11/2019,13/11/2019,15/11/2019,17/11/2019,20/11/2019,22/11/2019,27/11/2019,24/11/2019,29/11/2019,01/12/2019,04/12/2019,06/12/2019,08/12/2019,11/12/2019,13/12/2019,15/12/2019,18/12/2019,20/12/2019,22/12/2019,25/12/2019,27/12/2019,29/12/2019,01/01/2020,03/01/2020,05/01/2020,08/01/2020,10/01/2020,12/01/2020,15/01/2020,17/01/2020,19/01/2020,22/01/2020,26/01/2020,29/01/2020,31/01/2020,02/02/2020,05/02/2020,07/02/2020,09/02/2020,12/02/2020,14/02/2020,16/02/2020,19/02/2020,21/02/2020,23/02/2020,26/02/2020,28/02/2020,01/03/2020,04/03/2020,06/03/2020,08/03/2020,11/03/2020,13/03/2020,15/03/2020,18/03/2020,20/03/2020,22/03/2020,25/03/2020,27/03/2020,29/03/2020,24/04/2020,26/04/2020,29/04/2020,01/05/2020,03/05/2020,06/05/2020,08/05/2020,10/05/2020,13/05/2020,15/05/2020,17/05/2020,20/05/2020,22/05/2020,24/05/2020,27/05/2020,29/05/2020,31/05/2020,03/06/2020,05/06/2020,07/06/2020,10/06/2020,12/06/2020,14/06/2020,17/06/2020
20,27,29,5,3,31,22,24,7,10,12,24,21,14,19,17,26,28,31,7,4,2,9,11,14,16,18,21,23,25,28,30,2,5,7,9,12,14,16,19,21,23,26,28,30,2,4,6,9,11,13,16,18,20,23,25,27,30,2,4,7,9,11,14,16,18,21,23,25,28,30,1,4,6,8,11,13,15,18,20,22,25,29,1,3,5,8,10,12,15,17,19,22,24,26,1,3,5,8,10,12,15,17,19,22,24,26,29,31,2,5,7,9,12,14,16,21,19,23,28,30,26,3,5,10,7,12,14,17,19,21,24,26,28,31,2,4,7,9,11,14,16,18,21,23,25,28,30,2,5,7,9,12,14,16,19,21,23,26,28,30,2,4,6,9,11,13,16,18,20,23,25,27,30,1,3,6,8,10,13,15,17,20,22,24,27,29,1,4,6,8,11,13,15,18,20,22,25,27,29,1,3,5,8,10,12,15,17,19,22,24,26,29,1,3,6,8,10,13,15,17,20,22,24,27,29,31,3,5,7,10,12,14,17,19,21,24,26,28,31,2,4,7,9,11,14,18,21,23,25,28,2,4,7,9,11,14,16,18,21,23,25,28,30,1,4,6,8,11,13,15,18,20,22,25,27,29,2,4,6,9,11,13,20,23,16,25,27,18,3,6,30,10,1,8,13,15,17,20,22,24,27,29,1,6,8,4,11,13,15,18,20,22,25,27,29,1,3,5,8,10,12,15,17,19,26,29,22,24,31,2,5,7,9,12,14,16,19,21,23,26,28,30,3,5,7,10,12,14,17,19,21,24,26,28,31,2,4,7,9,11,14,16,18,21,23,25,28,5,30,2,7,9,12,14,16,19,21,23,26,28,30,2,4,6,9,11,13,16,18,20,23,25,27,30,1,3,6,8,10,13,15,17,20,22,24,27,1,3,6,8,10,13,15,17,20,22,24,27,29,31,3,5,7,10,14,17,12,19,21,24,26,28,1,3,5,8,10,12,19,15,17,22,26,24,29,31,2,5,7,9,12,14,16,19,21,23,26,28,30,3,5,7,10,12,14,17,19,21,24,26,28,31,2,4,7,9,11,14,16,18,21,23,25,28,1,4,6,8,11,30,13,15,18,22,27,20,25,4,2,29,6,13,11,9,16,18,20,23,25,27,30,1,3,6,8,10,13,15,17,20,22,27,24,29,1,4,6,8,11,13,15,18,20,22,25,27,29,1,3,5,8,10,12,15,17,19,22,26,29,31,2,5,7,9,12,14,16,19,21,23,26,28,1,4,6,8,11,13,15,18,20,22,25,27,29,24,26,29,1,3,6,8,10,13,15,17,20,22,24,27,29,31,3,5,7,10,12,14,17
7,7,7,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,11,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,8,9,9,9,9,9,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6
2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
02,14,03,03,07,02,03,01,03,06,28,08,13,13,11,02,10,04,08,06,11,09,07,06,02,04,07,05,08,01,03,06,16,05,24,02,02,03,05,02,16,02,01,10,07,03,05,04,02,10,11,01,11,09,02,03,12,06,17,03,13,11,02,05,05,03,03,01,05,02,07,09,04,22,12,02,12,05,11,01,01,06,05,02,08,01,15,02,04,04,12,01,01,02,07,03,02,18,05,04,06,03,07,01,01,10,06,04,01,03,13,04,05,02,04,06,07,19,13,02,02,14,03,04,07,01,01,13,07,01,11,08,06,02,07,05,01,05,07,05,05,06,02,09,09,03,02,01,01,01,04,01,05,02,02,04,05,07,09,01,08,07,03,02,11,01,01,06,03,05,06,02,03,05,09,05,05,02,01,03,03,06,05,05,04,10,23,08,04,04,08,04,10,02,16,02,08,12,04,01,04,07,03,01,01,22,01,11,14,05,14,04,19,10,08,03,02,27,04,13,04,03,09,01,09,02,03,08,19,04,06,04,01,09,02,01,05,01,12,04,02,01,05,02,05,12,01,18,05,08,17,03,04,08,05,01,12,06,14,06,03,04,12,07,04,02,01,02,07,11,03,06,06,06,04,10,03,10,09,11,09,10,06,18,13,10,05,05,03,18,06,02,22,06,04,02,08,03,02,15,06,25,06,04,22,02,02,12,03,07,08,13,08,09,02,26,05,03,07,19,18,05,12,03,16,01,16,15,03,11,10,05,08,08,11,12,03,10,01,18,12,02,01,06,04,14,18,11,07,01,02,06,06,02,09,17,04,07,06,06,20,12,04,06,07,08,03,08,07,11,02,01,06,01,07,01,02,01,01,21,03,10,04,01,09,17,19,01,01,12,08,02,11,09,01,03,01,22,11,01,05,03,11,01,07,01,05,15,01,02,04,05,05,05,05,02,01,05,09,02,03,04,02,08,07,04,07,03,01,08,04,01,04,18,01,13,01,05,01,02,17,06,01,11,02,12,05,02,04,11,02,10,02,06,02,01,03,01,11,05,02,19,02,01,16,02,10,09,07,20,05,05,06,11,06,01,11,01,13,06,02,06,06,07,01,05,01,02,06,21,05,02,08,03,03,06,07,09,02,02,02,01,06,06,03,01,04,01,02,04,01,02,06,28,03,04,04,17,02,06,10,01,03,05,14,03,16,02,12,01,02,03,08,01,09,10,02,07,08,01,05,02,10,07,02,08,01,01,04,03,08,01,09,06,01,05,04,01,01,13,01,02,02,01,01,06,03,12,08,04,06,08,02,26,01,07,10,05,01,06,05,03,01,07,06,03,02,01,03,01,06,04,01,01,10,06,02,05,19,07
